date,electricity_kwh,diesel_liter,natural_gas_m3,cement_ton,steel_ton,plastic_kg,production_units,operating_hours,capacity_utilization,co2_emission
2039-04-12,16142,130,299,7.47,7.47,273.46,4703,19,51.0,34956.92
2039-04-13,11348,235,294,14.93,10.9,118.53,3250,20,61.7,43758.81
2039-04-14,19332,74,541,14.46,13.13,543.36,5976,10,44.7,55066.34
2039-04-15,8543,249,791,14.92,6.75,371.0,2216,16,70.8,35592.69
2039-04-16,15828,56,592,19.11,7.67,477.85,5258,12,59.9,46434.04
2039-04-17,14537,172,673,17.29,4.7,285.4,4789,21,89.0,38331.65
2039-04-18,12006,276,766,18.77,9.53,293.06,4749,11,67.9,46722.32
2039-04-19,11654,257,499,15.06,14.73,289.46,5533,21,45.4,51882.41
2039-04-20,10966,106,443,18.66,12.45,521.12,5346,13,95.2,50597.72
2039-04-21,16384,120,682,9.17,10.67,396.25,2266,9,91.6,43452.4
2039-04-22,17077,163,446,9.67,7.24,501.88,4835,18,98.4,38208.46
2039-04-23,12071,109,324,8.64,11.09,463.32,5257,8,53.8,39652.43
2039-04-24,19158,209,262,13.27,9.19,573.04,5447,12,90.9,46619.14
2039-04-25,15832,210,649,13.96,10.37,401.93,5399,23,96.2,46935.46
2039-04-26,15687,180,569,18.48,11.45,513.24,3244,11,56.6,52879.35
2039-04-27,17785,276,611,9.43,6.73,332.83,2467,13,40.3,37823.8
2039-04-28,9207,192,662,6.86,3.27,529.63,5306,19,70.2,22635.19
2039-04-29,8238,105,283,16.17,4.5,112.86,4584,21,40.8,30472.32
2039-04-30,18456,282,350,8.31,11.5,557.34,2645,23,85.0,46018.73
2039-05-01,10822,115,676,16.43,8.38,285.64,3857,9,91.9,41020.54
2039-05-02,11147,53,386,16.76,8.93,449.62,3998,15,44.4,42287.12
2039-05-03,19171,180,456,7.17,11.8,246.38,3297,21,89.3,45307.12
2039-05-04,14140,64,378,17.13,3.15,488.9,5466,19,75.1,34760.26
2039-05-05,16245,114,758,7.0,8.48,118.47,5824,19,79.5,36890.97
2039-05-06,8316,150,447,9.68,14.36,498.44,3362,11,73.3,43811.07
2039-05-07,15463,246,606,17.65,11.46,402.71,4930,17,53.8,51923.18
2039-05-08,17759,231,500,13.28,5.96,204.46,5873,23,40.8,39229.13
2039-05-09,13605,196,684,14.07,9.94,337.17,5231,17,90.8,44309.17
2039-05-10,13714,105,262,16.25,10.82,559.13,5023,19,78.3,47484.92
2039-05-11,18967,119,745,16.3,6.6,312.25,5598,10,90.6,44570.37
2039-05-12,15224,160,341,15.71,14.45,112.39,5149,9,73.3,53928.64
2039-05-13,9800,188,417,10.19,14.77,490.89,5397,18,69.2,46250.42
2039-05-14,11649,90,460,14.5,10.94,100.65,5197,16,42.1,43628.31
2039-05-15,15850,129,228,10.51,8.4,524.65,3640,20,47.1,39623.2
2039-05-16,14562,153,461,11.51,3.67,432.6,5307,13,56.6,31214.57
2039-05-17,17461,112,436,10.75,14.6,459.46,5941,20,53.9,52517.95
2039-05-18,16849,163,313,8.6,13.75,291.58,5409,15,95.9,48003.0
2039-05-19,10843,159,366,18.81,12.98,452.65,3198,18,69.7,51384.33
2039-05-20,15050,258,341,15.07,4.5,485.2,5040,21,59.5,36455.13
2039-05-21,19737,178,344,9.06,13.94,113.46,3678,13,82.3,50775.29
2039-05-22,9962,233,607,12.63,6.2,296.01,4319,15,47.0,33130.36
2039-05-23,9892,57,449,10.66,7.55,490.48,3081,12,58.3,33510.13
2039-05-24,18092,79,464,19.11,14.5,351.29,3480,12,83.5,60081.26
2039-05-25,12214,283,401,16.2,11.85,222.49,3117,15,76.8,47907.6
2039-05-26,8812,87,612,12.46,13.29,343.67,5946,16,77.1,44593.64
2039-05-27,17989,224,796,5.87,5.91,292.62,5986,12,54.5,33428.05
2039-05-28,16975,235,651,9.53,11.21,316.04,3888,17,84.0,45249.7
2039-05-29,9096,194,255,11.87,11.16,329.7,2015,21,75.7,39986.74
2039-05-30,13997,221,550,19.34,9.98,135.85,4352,15,51.1,48744.67
2039-05-31,12837,183,280,15.56,3.97,576.65,3912,22,79.6,34062.01
2039-06-01,10925,124,773,17.98,3.79,378.04,2357,13,46.0,34669.53
2039-06-02,13443,272,530,7.9,5.72,142.06,5620,17,77.9,30416.04
2039-06-03,18699,130,694,5.94,11.42,543.77,3684,10,69.4,44210.84
2039-06-04,8227,108,457,15.07,12.09,350.11,4471,20,88.9,44063.28
2039-06-05,18889,260,388,13.78,4.79,160.8,4317,16,81.6,38243.91
2039-06-06,9183,285,628,5.78,6.57,173.75,2990,10,65.2,26834.0
2039-06-07,8959,207,246,12.36,14.4,263.94,3254,17,93.5,45990.33
2039-06-08,9661,164,498,16.57,8.56,490.82,5667,16,95.5,40785.73
2039-06-09,11015,144,574,9.0,5.04,237.1,4067,14,93.5,28212.12
2039-06-10,15338,265,215,13.89,13.41,583.05,3611,16,75.9,51682.29
2039-06-11,15994,63,208,10.12,11.35,206.11,4275,23,51.7,43708.99
2039-06-12,14313,280,269,12.08,7.38,273.37,4318,9,65.3,37724.78
2039-06-13,16381,259,682,7.16,6.09,520.51,5925,23,66.9,34027.35
2039-06-14,11504,112,599,9.68,3.66,341.14,3133,23,57.1,26978.13
2039-06-15,18925,162,477,12.09,6.0,400.79,3206,15,78.1,39478.82
2039-06-16,18173,294,665,13.5,3.6,176.65,2000,16,67.7,35923.24
2039-06-17,12814,246,482,11.52,9.27,334.96,4169,16,49.7,39878.44
2039-06-18,8473,171,491,16.38,10.06,456.25,2556,19,51.7,42267.98
2039-06-19,19669,130,358,17.91,3.2,167.61,5356,14,86.3,39413.31
2039-06-20,16186,277,471,8.99,4.52,342.84,5518,9,56.2,31887.69
2039-06-21,18770,162,729,16.16,7.67,532.58,5841,10,94.6,46830.47
2039-06-22,19896,202,528,13.3,7.63,491.16,5648,12,70.9,44713.95
2039-06-23,8957,276,493,9.31,3.34,596.79,3714,21,92.6,24802.82
2039-06-24,17951,123,518,8.62,9.03,228.83,4993,23,43.7,40577.04
2039-06-25,10005,265,335,9.01,9.9,154.34,3823,13,69.0,35763.75
2039-06-26,8723,281,564,9.07,7.56,441.05,4367,9,84.0,31756.24
2039-06-27,15186,252,325,9.32,5.92,230.57,5871,11,94.0,33269.31
2039-06-28,17414,95,652,8.75,12.17,190.22,4880,20,49.0,45993.53
2039-06-29,16828,133,525,7.79,7.83,210.78,4758,16,54.3,36733.1
2039-06-30,13017,93,787,13.2,13.32,148.74,2755,8,76.6,48614.5
2039-07-01,16257,167,345,6.61,7.23,465.96,2899,9,58.8,34502.54
2039-07-02,8360,135,794,6.1,3.94,207.23,5361,14,89.1,21774.17
2039-07-03,16368,250,226,14.85,3.24,288.7,5047,10,86.6,34340.56
2039-07-04,19609,116,437,19.33,12.43,266.66,3051,23,43.6,57614.9
2039-07-05,13871,292,464,8.17,10.88,156.99,5637,12,42.1,40258.28
2039-07-06,9147,224,417,18.5,11.44,384.29,4261,17,69.2,47007.82
2039-07-07,9194,137,655,6.64,10.95,224.31,5920,12,61.2,35341.41
2039-07-08,19304,163,325,8.61,6.34,350.02,3009,10,46.6,36846.34
2039-07-09,11980,264,472,6.98,13.69,548.91,3250,9,92.2,43628.58
2039-07-10,13910,188,323,9.67,3.26,290.74,5274,8,86.7,27746.49
2039-07-11,11048,100,606,5.94,5.28,275.76,2857,21,52.3,25982.41
2039-07-12,14458,266,479,6.42,11.19,477.53,3116,14,71.8,40497.85
2039-07-13,17541,125,390,10.02,5.29,332.66,3250,20,44.1,34785.83
2039-07-14,19679,207,369,6.06,6.98,510.48,5718,10,42.4,36619.55
2039-07-15,13521,292,625,15.21,3.09,107.37,4217,9,44.5,32473.49
2039-07-16,16916,151,360,12.89,7.49,337.18,2230,11,47.1,40821.98
2039-07-17,8734,207,517,11.51,8.85,249.46,4624,11,47.6,35537.66
2039-07-18,18053,119,215,15.23,9.05,561.19,5926,13,46.3,46882.88
2039-07-19,14026,204,406,18.86,4.96,313.94,2120,13,61.3,39429.73
2039-07-20,18167,217,283,11.26,11.11,160.57,5374,9,86.8,46477.14
2039-07-21,10857,54,631,19.38,14.61,180.83,3931,17,90.8,54419.02
2039-07-22,14209,116,469,13.92,9.94,312.61,5186,17,96.6,44008.76
2039-07-23,8072,52,585,17.28,4.29,340.31,3026,16,76.1,31981.1
2039-07-24,12496,201,473,9.5,10.63,153.95,5419,14,43.5,39673.7
2039-07-25,16447,152,346,16.86,4.45,320.4,3446,14,58.7,38483.95
2039-07-26,17486,235,712,11.33,3.79,336.73,2777,9,73.0,34097.31
2039-07-27,9500,233,621,16.82,7.66,187.64,5835,8,97.3,38902.63
2039-07-28,19510,99,216,18.38,4.1,582.61,4828,20,66.4,42020.21
2039-07-29,17462,84,668,11.01,7.48,115.84,4954,10,83.4,39442.46
2039-07-30,11190,134,385,8.29,12.27,130.26,5054,19,62.7,40096.57
2039-07-31,10595,141,394,12.32,10.19,466.02,3371,23,83.9,40356.78
2039-08-01,17313,75,618,10.48,5.92,551.45,5740,16,61.5,37010.72
2039-08-02,17543,51,402,11.61,8.07,105.6,5449,16,80.3,40500.44
2039-08-03,18258,235,632,8.21,5.55,246.57,4954,14,54.1,34704.81
2039-08-04,18977,270,312,12.09,14.62,585.69,5778,21,59.2,55429.49
2039-08-05,10262,255,215,19.58,13.72,207.55,3424,19,42.9,52249.54
2039-08-06,15162,233,636,19.34,14.52,125.41,5445,8,86.4,58037.05
2039-08-07,10818,88,459,14.27,6.08,112.55,3517,13,80.5,34013.43
2039-08-08,14336,113,746,6.99,10.33,441.76,5151,21,50.5,39435.36
2039-08-09,9944,246,612,12.02,6.33,521.28,5158,23,78.9,33400.26
2039-08-10,9169,90,554,5.87,3.93,557.49,2276,15,69.1,22521.38
2039-08-11,15153,231,670,19.07,12.79,439.52,2513,16,94.3,55505.12
2039-08-12,11985,182,445,5.25,7.91,193.42,3032,9,75.0,30530.31
2039-08-13,8289,230,514,11.25,12.69,385.32,3669,19,70.9,42235.35
2039-08-14,13411,185,282,16.71,4.74,261.27,2018,9,47.6,36193.78
2039-08-15,19286,178,721,8.75,14.91,474.35,3830,20,94.0,53499.33
2039-08-16,19819,57,591,17.15,10.53,579.53,2338,20,73.6,53346.99
2039-08-17,15502,105,755,6.66,3.97,109.19,2792,13,56.4,27796.18
2039-08-18,12383,128,368,5.93,8.54,168.8,2784,9,42.8,32271.05
2039-08-19,11148,108,210,5.05,14.53,598.06,2260,21,54.3,41978.48
2039-08-20,10377,278,289,18.81,14.14,360.01,4103,15,95.2,52986.54
2039-08-21,18157,110,316,17.52,8.51,156.1,5979,17,72.0,47210.68
2039-08-22,12045,250,353,8.94,11.69,501.31,4344,18,51.2,41462.05
2039-08-23,11215,293,618,13.45,10.38,488.1,3860,15,56.8,43052.04
2039-08-24,19299,201,741,17.63,13.15,249.75,4041,23,44.2,57850.65
2039-08-25,18223,72,453,18.67,11.8,521.81,2249,20,40.9,55316.66
2039-08-26,17148,171,441,6.68,11.82,135.09,3023,14,63.5,42919.81
2039-08-27,8306,281,513,18.31,9.4,393.95,3402,16,85.9,42815.03
2039-08-28,19590,84,269,11.73,9.66,103.11,4566,21,42.5,44975.3
2039-08-29,15605,299,237,6.96,5.63,439.49,2819,20,81.3,31431.94
2039-08-30,14372,232,666,14.18,14.26,594.61,4916,13,99.1,53501.01
2039-08-31,10651,57,294,17.11,5.84,130.49,5351,12,58.9,35662.63
2039-09-01,14047,199,645,13.65,7.57,111.83,2178,11,59.6,39393.11
2039-09-02,15864,249,766,10.79,9.66,149.31,4411,8,99.1,42509.08
2039-09-03,19479,97,664,13.93,4.3,395.98,3053,16,58.6,38719.14
2039-09-04,15090,147,389,15.5,14.19,552.51,5105,18,94.5,54325.14
2039-09-05,12768,157,317,17.44,4.57,257.98,4505,9,88.4,36011.3
2039-09-06,18451,279,319,11.55,9.99,276.93,5049,16,99.2,45443.07
2039-09-07,11128,265,313,9.63,8.59,470.56,3619,18,40.5,35634.18
2039-09-08,19977,110,712,12.52,10.19,232.87,5088,19,56.4,48177.86
2039-09-09,12465,213,502,14.73,3.22,176.14,4426,14,96.4,31169.28
2039-09-10,10552,293,583,18.17,7.42,529.5,4678,14,52.5,41470.24
2039-09-11,17987,280,450,7.21,4.04,220.85,4126,12,90.3,30558.89
2039-09-12,8360,237,626,9.94,9.69,110.65,5267,14,50.1,35254.79
2039-09-13,18682,278,658,16.42,11.3,485.14,5328,22,86.2,53540.34
2039-09-14,8605,292,418,10.05,14.64,550.07,5878,19,86.9,45301.87
2039-09-15,18456,96,596,13.69,8.78,485.8,5399,15,82.5,45830.65
2039-09-16,11592,296,431,6.61,4.43,116.26,5584,18,80.3,25216.51
2039-09-17,9481,50,674,14.73,5.86,290.4,5942,14,57.8,33697.19
2039-09-18,16303,72,514,12.22,9.87,411.06,2656,19,85.4,44309.92
2039-09-19,9617,95,234,10.86,12.42,460.18,4463,17,97.9,41828.75
2039-09-20,19049,239,602,5.59,11.22,292.5,5975,16,41.5,43273.4
2039-09-21,13674,296,500,16.09,5.73,328.97,3414,14,94.9,38460.43
2039-09-22,15941,266,208,13.58,11.28,537.47,3445,9,95.9,47944.06
2039-09-23,8823,85,378,11.56,9.41,412.89,2944,12,64.7,36519.73
2039-09-24,14072,241,554,5.14,9.87,336.6,2089,8,94.1,36390.94
2039-09-25,9386,203,376,17.03,10.86,405.99,4488,16,78.5,44766.86
2039-09-26,9063,151,568,13.71,14.36,517.31,2195,15,85.2,48334.49
2039-09-27,16019,212,750,10.25,8.38,506.99,3776,12,61.5,40625.08
2039-09-28,14524,233,568,5.71,12.41,327.11,2447,16,66.8,41811.54
2039-09-29,12093,83,696,18.44,4.67,251.9,3602,10,76.3,37050.59
2039-09-30,13670,214,298,15.0,3.28,297.98,4334,12,78.2,32424.48
2039-10-01,9279,223,249,8.14,7.82,196.63,4807,9,93.0,30492.05
2039-10-02,12223,234,387,5.67,3.42,233.69,2666,19,72.4,23129.63
2039-10-03,13138,271,244,10.86,4.93,390.69,5301,16,92.9,31475.4
2039-10-04,10444,68,337,7.51,8.95,340.73,4206,21,71.8,33077.84
2039-10-05,18269,147,722,8.98,14.3,573.65,4679,16,97.5,51949.06
2039-10-06,17171,180,650,8.79,8.43,131.46,5380,20,58.6,39139.84
2039-10-07,14026,192,289,14.8,12.52,569.62,3540,8,87.2,49777.37
2039-10-08,17050,112,444,11.06,4.78,144.52,2949,8,54.3,34007.63
2039-10-09,8239,65,342,12.62,3.54,590.32,3274,13,86.4,26755.58
2039-10-10,16541,80,657,8.74,7.51,191.69,2847,15,68.7,36871.79
2039-10-11,15079,282,436,19.98,8.22,434.35,3074,8,68.5,47702.02
2039-10-12,9915,181,261,5.64,8.18,212.55,3509,17,59.8,29376.48
2039-10-13,13821,90,756,7.02,12.3,273.91,5306,12,80.6,42120.27
2039-10-14,14681,143,406,15.12,5.3,394.89,4977,18,61.0,37263.47
2039-10-15,10809,157,347,15.92,4.44,499.44,3574,16,59.5,33452.74
2039-10-16,18457,140,681,8.66,11.11,148.46,5926,12,57.7,44919.39
2039-10-17,15311,81,410,14.7,4.55,564.46,4419,14,82.4,36346.81
2039-10-18,16591,102,203,12.61,4.41,295.14,3125,17,48.1,34248.1
2039-10-19,11323,272,755,12.08,10.69,145.05,3315,20,69.0,41825.13
2039-10-20,9654,180,789,6.53,7.97,505.49,2293,19,94.8,31314.07
2039-10-21,16979,146,201,19.21,13.69,429.76,3491,17,73.9,57641.4
2039-10-22,18023,186,585,19.15,6.36,590.5,2101,20,42.3,46478.99
2039-10-23,11638,258,591,9.34,10.21,598.23,5029,23,86.7,39546.71
2039-10-24,13159,270,302,19.11,14.39,523.32,3060,10,41.7,56406.04
2039-10-25,10253,134,251,18.45,6.01,305.1,5249,11,85.5,37375.51
2039-10-26,8368,276,281,13.16,4.23,512.51,2763,18,51.3,28760.34
2039-10-27,18921,262,426,14.63,4.97,216.67,3953,16,43.4,39589.4
2039-10-28,14786,101,301,6.13,9.43,493.87,2850,10,98.5,36661.75
2039-10-29,18356,127,716,19.72,5.64,432.94,3452,11,97.4,45688.43
2039-10-30,11487,270,611,5.81,6.34,564.08,5392,16,74.8,29256.97
2039-10-31,11843,173,584,7.5,3.23,233.12,4480,14,99.7,24367.71
2039-11-01,10133,79,399,12.38,4.79,352.02,3869,15,59.5,29884.18
2039-11-02,8171,198,605,8.14,12.28,507.92,5594,23,81.7,39018.86
2039-11-03,15432,244,299,17.49,11.32,558.16,2586,15,53.9,51300.71
2039-11-04,9473,258,603,17.22,12.09,486.63,3408,17,85.8,47981.65
2039-11-05,13112,245,329,17.0,12.65,129.92,2081,18,81.5,50331.82
2039-11-06,15192,127,381,11.46,7.18,275.86,4916,18,96.8,37393.67
2039-11-07,16752,55,256,11.84,12.7,440.46,2914,14,83.8,48962.99
2039-11-08,13736,56,256,16.37,9.81,293.34,2545,21,49.0,45009.74
2039-11-09,17605,215,567,11.75,6.24,338.23,2571,20,86.1,38661.78
2039-11-10,8347,126,696,7.24,7.03,206.99,2542,15,84.4,28146.43
2039-11-11,9369,79,325,5.03,12.81,346.42,5436,15,85.7,36939.5
2039-11-12,15826,273,505,15.79,11.58,119.32,2523,22,94.3,49924.39
2039-11-13,10953,167,260,9.89,5.46,511.32,2264,20,66.6,29875.12
2039-11-14,17104,128,538,10.38,14.2,435.31,5834,15,48.7,51337.89
2039-11-15,15210,214,689,14.8,4.25,250.75,2292,16,58.3,35873.22
2039-11-16,15807,178,215,16.22,7.14,482.51,5808,9,40.2,42439.52
2039-11-17,14717,231,215,6.75,13.33,427.22,2998,13,50.0,44156.73
2039-11-18,15830,100,676,18.33,8.95,547.58,4217,16,95.0,48470.82
2039-11-19,16135,276,247,17.3,14.17,394.43,2710,19,86.6,56393.07
2039-11-20,17905,220,370,12.78,10.76,517.5,5282,12,92.4,48059.42
2039-11-21,18839,62,625,6.78,14.49,235.19,4610,9,78.7,49547.0
2039-11-22,15774,291,555,19.54,13.97,317.66,5299,15,75.1,58176.48
2039-11-23,19281,293,510,9.39,13.69,103.88,4547,20,64.1,50811.72
2039-11-24,14237,212,366,19.05,8.34,236.11,2237,20,80.3,45610.94
2039-11-25,14163,99,403,18.18,9.32,172.04,2209,23,71.2,46168.88
2039-11-26,10424,89,552,17.87,7.49,230.77,4016,17,76.4,39948.65
2039-11-27,19619,180,447,9.76,7.17,224.56,4915,21,49.7,39607.47
2039-11-28,10851,167,260,8.23,14.37,346.46,5246,20,96.6,43912.24
2039-11-29,15656,54,525,15.55,13.57,137.51,2626,20,76.4,52721.68
2039-11-30,15591,153,374,14.3,14.88,130.33,5057,19,73.6,53824.82
2039-12-01,15205,65,738,19.27,3.92,266.21,5232,23,53.9,39096.94
2039-12-02,11197,223,746,12.05,5.31,368.39,5332,13,94.7,32444.16
2039-12-03,8698,194,506,12.01,8.7,385.06,4204,22,92.3,35981.05
2039-12-04,12948,258,227,8.84,13.52,594.09,2068,17,60.0,45427.0
2039-12-05,12974,116,745,8.52,5.73,583.71,3388,21,50.0,31763.85
2039-12-06,9457,248,431,14.09,7.1,197.8,5286,9,80.5,35096.61
2039-12-07,9711,170,519,17.32,10.87,331.21,2287,19,52.9,45315.01
2039-12-08,16475,114,781,13.21,8.75,598.06,2570,23,45.3,44394.57
2039-12-09,14269,265,569,14.29,14.33,461.35,2064,10,98.3,53198.1
2039-12-10,11169,298,416,16.29,12.87,241.63,4331,13,89.7,49069.31
2039-12-11,19916,62,322,11.56,14.83,103.33,3060,16,55.8,54437.86
2039-12-12,13563,135,204,19.58,13.16,322.43,2810,10,87.1,53936.81
2039-12-13,18738,104,516,19.77,14.37,516.22,4240,23,99.6,61526.59
2039-12-14,9108,268,410,12.21,13.23,322.42,5298,9,40.8,44473.14
2039-12-15,12425,239,797,5.57,6.53,286.55,2709,23,85.5,29734.11
2039-12-16,16279,133,517,19.92,6.8,354.4,5921,17,74.8,45700.0
2039-12-17,18502,284,405,15.44,14.4,239.68,3658,11,62.6,56999.4
2039-12-18,15959,157,339,6.13,3.84,410.79,5526,19,42.5,27549.9
2039-12-19,16194,285,363,13.2,11.85,241.4,2073,21,87.6,48448.38
2039-12-20,18177,196,724,10.35,5.55,533.27,2871,13,42.7,37376.47
2039-12-21,19628,202,307,9.8,10.36,350.22,4662,23,60.0,45483.34
2039-12-22,8933,200,754,16.96,4.18,499.06,2143,11,80.7,33247.23
2039-12-23,14609,186,439,14.99,8.37,453.58,5474,10,42.4,42932.41
2039-12-24,17325,259,239,7.35,12.48,236.71,5151,16,45.8,44936.53
2039-12-25,10786,133,320,16.9,10.68,457.31,3580,13,41.7,45335.4
2039-12-26,16147,101,779,10.74,5.63,219.84,3911,10,44.0,35303.36
2039-12-27,9891,231,727,11.47,8.18,134.18,5092,10,45.9,35408.57
2039-12-28,9819,182,704,8.71,14.01,335.78,3255,11,94.3,43714.94
2039-12-29,10704,91,422,10.86,10.07,281.17,4646,12,56.2,38397.84
2039-12-30,17470,244,589,8.84,9.63,354.99,5135,17,46.9,42191.83
2039-12-31,14015,123,662,9.13,14.97,301.05,4619,20,73.0,48949.45
2040-01-01,15915,236,562,9.12,9.13,540.57,3478,14,70.4,40650.15
2040-01-02,16954,273,370,15.98,9.69,471.21,4836,11,45.2,48229.45
2040-01-03,18487,112,730,11.41,8.19,140.35,3367,18,55.2,42168.41
2040-01-04,9597,271,612,7.0,3.45,313.4,2014,18,72.9,22940.42
2040-01-05,16436,72,766,13.1,7.05,588.95,2822,15,96.9,41048.56
2040-01-06,11608,141,286,7.08,3.03,230.13,4998,16,99.2,22781.08
2040-01-07,19320,112,537,8.35,11.04,299.28,2584,18,70.3,45263.52
2040-01-08,9484,149,418,14.57,5.76,286.64,4552,23,75.3,33117.3
2040-01-09,10860,114,253,11.55,5.17,406.99,2721,20,85.9,30367.78
2040-01-10,9345,118,214,9.3,5.63,323.77,4424,12,64.8,27659.44
2040-01-11,17654,117,321,12.64,4.77,560.71,4001,13,71.5,36711.91
2040-01-12,12082,93,274,15.01,7.85,433.64,4213,17,61.0,39362.85
2040-01-13,8598,204,775,15.88,9.08,295.77,4114,12,76.2,40367.19
2040-01-14,8587,53,215,18.97,13.17,526.1,3484,15,92.0,49664.34
2040-01-15,13913,279,741,5.43,5.1,564.54,2128,15,65.6,28940.87
2040-01-16,10108,166,672,15.95,12.12,260.19,5668,17,93.1,46762.94
2040-01-17,18068,61,275,5.98,3.47,165.21,5079,18,72.2,27526.37
2040-01-18,10135,190,740,9.41,4.94,524.77,5287,17,79.2,28824.47
2040-01-19,8073,87,780,14.56,10.45,519.2,5356,17,91.2,41525.34
2040-01-20,9464,104,656,17.87,8.96,350.01,4982,17,46.8,42332.68
2040-01-21,13089,89,665,18.65,14.61,390.82,5718,22,74.4,56257.74
2040-01-22,14209,236,400,14.59,4.4,369.97,3475,21,59.3,34924.63
2040-01-23,19605,114,515,11.89,10.27,570.26,5632,17,48.4,47928.72
2040-01-24,9190,254,320,18.44,12.06,517.4,3076,16,98.7,48323.95
2040-01-25,8250,153,548,6.65,9.29,544.9,2917,16,56.2,32229.69
2040-01-26,17307,133,214,14.88,4.31,576.78,2876,23,57.7,37496.64
2040-01-27,8262,222,559,10.54,6.28,120.37,3702,16,86.7,29437.61
2040-01-28,14071,263,353,13.32,6.63,415.4,3041,10,42.5,37769.38
2040-01-29,13365,109,693,16.95,6.95,314.25,3276,23,70.7,41072.1
2040-01-30,12671,82,257,16.41,4.85,138.78,2977,16,40.6,34924.04
2040-01-31,13298,271,370,10.5,11.36,130.29,2226,17,81.6,42453.9
2040-02-01,13725,175,673,6.3,7.37,512.46,2432,15,91.7,33164.1
2040-02-02,12425,204,506,12.54,13.47,552.56,4050,20,43.1,48539.09
2040-02-03,9871,118,732,10.74,3.12,113.05,5780,14,75.6,25329.53
2040-02-04,17643,223,456,6.82,11.09,547.08,5510,13,52.9,43312.3
2040-02-05,15632,186,770,13.26,5.41,436.39,4119,22,85.7,37472.03
2040-02-06,10153,294,358,12.38,13.25,549.92,5409,10,96.5,46049.76
2040-02-07,19992,259,278,7.76,8.38,598.46,2131,16,82.7,41085.56
2040-02-08,15545,209,543,19.56,14.62,552.6,5367,9,62.1,59561.06
2040-02-09,10522,62,773,19.16,3.73,415.75,5294,14,85.9,35234.74
2040-02-10,16817,276,405,10.91,10.85,332.95,4593,15,42.4,45376.01
2040-02-11,17404,202,276,12.39,13.17,255.56,3778,17,64.2,50756.98
2040-02-12,8270,99,708,12.79,7.16,423.1,5753,21,79.2,33805.95
2040-02-13,12994,218,488,11.92,3.36,317.02,5918,14,73.9,29649.2
2040-02-14,10086,248,304,18.17,8.62,216.68,2983,11,90.8,41832.14
2040-02-15,11887,76,350,5.2,5.95,395.7,4924,8,69.6,26960.28
2040-02-16,14190,145,324,8.27,4.22,355.96,3560,9,64.6,28518.27
2040-02-17,14074,75,496,6.18,11.97,361.05,2373,12,73.6,40666.58
2040-02-18,18177,240,521,14.68,13.65,354.18,2912,12,88.1,55120.82
2040-02-19,13432,121,445,15.68,11.67,188.57,5762,23,56.7,47728.62
2040-02-20,11110,105,765,19.6,13.44,262.9,5009,13,99.0,53292.54
2040-02-21,9284,278,769,11.49,12.61,535.61,4007,10,56.0,44091.73
2040-02-22,8216,203,390,10.24,7.11,421.64,5230,13,61.2,31003.32
2040-02-23,19649,67,483,18.24,3.91,306.5,2859,16,86.7,41399.68
2040-02-24,18873,260,779,18.54,11.23,231.42,5581,16,45.2,55031.36
2040-02-25,19632,238,590,14.15,10.9,173.63,4213,19,58.1,50564.18
2040-02-26,16371,81,216,18.68,7.37,394.83,3205,23,89.9,45091.59
2040-02-27,14673,190,360,7.69,10.42,428.79,2556,18,52.8,39906.13
2040-02-28,17682,290,533,11.86,12.46,526.88,3097,14,87.8,50590.21
2040-02-29,15921,165,668,15.93,13.91,269.07,4880,9,99.2,54760.33
2040-03-01,12340,130,687,17.19,7.77,370.64,3897,20,53.2,42105.98
2040-03-02,13581,159,694,16.6,14.31,201.42,2904,20,96.4,54023.0
2040-03-03,13908,85,712,11.15,14.96,110.6,5077,15,56.7,50194.81
2040-03-04,18428,200,227,8.96,6.09,352.87,2723,15,78.4,35919.81
2040-03-05,10907,184,214,9.36,10.8,446.89,4027,19,62.0,38764.51
2040-03-06,17535,155,452,12.6,6.67,330.26,3480,20,92.8,39770.69
2040-03-07,14996,156,411,8.68,14.66,120.88,2142,20,85.9,47927.83
2040-03-08,15744,239,727,9.82,14.02,431.14,3543,21,94.9,50002.33
2040-03-09,9572,259,283,8.26,4.73,495.88,2224,14,63.6,26184.63
2040-03-10,18668,195,245,9.18,13.06,203.74,3389,20,91.0,48498.76
2040-03-11,10398,242,291,8.75,3.89,520.12,4816,8,49.9,25821.02
2040-03-12,17090,150,220,19.06,5.46,183.27,4218,16,83.8,42215.22
2040-03-13,9197,249,735,6.87,10.09,465.88,4294,19,70.8,35012.89
2040-03-14,16298,97,485,12.11,6.53,484.89,4663,11,54.6,38371.65
2040-03-15,18913,264,317,6.79,3.09,252.9,4217,11,86.4,29030.33
2040-03-16,19413,295,700,7.94,8.76,401.36,2171,21,50.2,41855.0
2040-03-17,12718,256,537,13.38,3.79,394.15,5787,20,65.4,31894.94
2040-03-18,15179,202,617,9.68,3.01,262.05,2446,22,95.3,28863.75
2040-03-19,15632,77,392,19.61,3.29,159.12,2705,19,70.5,37709.08
2040-03-20,12836,194,651,10.36,3.46,538.86,5672,19,77.1,29116.96
2040-03-21,19049,72,788,7.91,5.84,579.26,2982,8,61.8,36359.02
2040-03-22,15628,145,244,11.82,6.88,116.37,5484,23,73.1,36928.17
2040-03-23,18657,256,751,9.3,3.94,202.09,3857,23,70.9,33288.83
2040-03-24,11187,261,798,19.21,8.09,101.75,5529,10,40.8,43399.99
